ID,probability
TEST_28815,0.20682573709969188
TEST_28816,0.4872748348046929
TEST_28817,0.6459369533190243
TEST_28818,0.6517569732869873
TEST_28819,0.21254575217485105
TEST_28820,0.06186951928750834
TEST_28821,0.24575615652516952
TEST_28822,0.3259157408147964
TEST_28823,0.5602445102455009
TEST_28824,0.5370708765478193
TEST_28825,0.5095921357319344
TEST_28826,0.16256133591787725
TEST_28827,0.1644210048986167
TEST_28828,0.34431899027882784
TEST_28829,0.5194085717549854
TEST_28830,0.06336486306571514
TEST_28831,0.0752259814817835
TEST_28832,0.18395209666233842
TEST_28833,0.6781710647643048
TEST_28834,0.5273098601039695
TEST_28835,0.74508994112375
TEST_28836,0.4121459364874942
TEST_28837,0.118462515608791
TEST_28838,0.6949221241105047
TEST_28839,0.481835986956403
TEST_28840,0.5871287434357806
TEST_28841,0.23023194980203035
TEST_28842,0.25602537874563597
TEST_28843,0.38607143109613606
TEST_28844,0.15303313858115733
TEST_28845,0.4322057513356715
TEST_28846,0.16991648607481039
TEST_28847,0.2799109882858225
TEST_28848,0.06830375605369718
TEST_28849,0.5400892332903792
TEST_28850,0.30823085613543544
TEST_28851,0.06236081167023092
TEST_28852,0.5562461654726258
TEST_28853,0.33526977150840404
TEST_28854,0.32167187210693177
TEST_28855,0.18584993839888986
TEST_28856,0.42048466623581654
TEST_28857,0.45183208976752937
TEST_28858,0.5596595003537574
TEST_28859,0.4830577564057756
TEST_28860,0.21906837736731868
TEST_28861,0.14017738860293869
TEST_28862,0.15581670523699065
TEST_28863,0.4629718702090594
TEST_28864,0.3582245559364905
TEST_28865,0.29590232964987984
TEST_28866,0.5980190004484596
TEST_28867,0.662041945439637
TEST_28868,0.06271351741487659
TEST_28869,0.5889947463841142
TEST_28870,0.06191519358775365
TEST_28871,0.26796346786031533
TEST_28872,0.6682531774936443
TEST_28873,0.35460014621498404
TEST_28874,0.12194668074320704
TEST_28875,0.562704874171182
TEST_28876,0.18385167629725008
TEST_28877,0.29657008594776213
TEST_28878,0.6266274663006571
TEST_28879,0.38118922388318244
TEST_28880,0.4791448421139614
TEST_28881,0.4254026057649067
TEST_28882,0.40640859250763955
TEST_28883,0.6113107429184129
TEST_28884,0.06258110283542076
TEST_28885,0.06506782806320446
TEST_28886,0.35757838080160664
TEST_28887,0.3465486234215614
TEST_28888,0.39150650670776366
TEST_28889,0.49520165217640366
TEST_28890,0.5870691067248909
TEST_28891,0.6053962195884172
TEST_28892,0.21784048561493952
TEST_28893,0.14843846155790916
TEST_28894,0.09189673196476152
TEST_28895,0.44705765611216997
TEST_28896,0.06182190746583763
TEST_28897,0.5043582666125137
TEST_28898,0.3531099263798849
TEST_28899,0.1692876588866393
TEST_28900,0.062390343735557734
TEST_28901,0.7737017884221684
TEST_28902,0.5517484506130147
TEST_28903,0.3975617425655571
TEST_28904,0.06856494283638452
TEST_28905,0.43059394501017634
TEST_28906,0.3541992270890646
TEST_28907,0.13595122755390557
TEST_28908,0.34501825815259696
TEST_28909,0.14117139151347788
TEST_28910,0.35396616148568205
TEST_28911,0.2505656433705361
TEST_28912,0.291433855272751
TEST_28913,0.2288486904668114
TEST_28914,0.31799919620346245
TEST_28915,0.2947147728470073
TEST_28916,0.2516050247237979
TEST_28917,0.5281144000644256
TEST_28918,0.06243036824155383
TEST_28919,0.3548211510521786
TEST_28920,0.47161108154515874
TEST_28921,0.06283222418552188
TEST_28922,0.4272575904531073
TEST_28923,0.6428389849140668
TEST_28924,0.17696248069239368
TEST_28925,0.3879805732301571
TEST_28926,0.5394633597670307
TEST_28927,0.35943578766431744
TEST_28928,0.06228021567246756
TEST_28929,0.06485905164112524
TEST_28930,0.5235998810005542
TEST_28931,0.41538118982661437
TEST_28932,0.6029603974883253
TEST_28933,0.32716451046807826
TEST_28934,0.5606183329411067
TEST_28935,0.3140407033567589
TEST_28936,0.42941037430490514
TEST_28937,0.4965140444016421
TEST_28938,0.6305767612031276
TEST_28939,0.3932408640676084
TEST_28940,0.16203263486097141
TEST_28941,0.5010796223343008
TEST_28942,0.573203757965957
TEST_28943,0.16112101459173878
TEST_28944,0.06197481168225071
TEST_28945,0.06206757960205952
TEST_28946,0.2139012727927159
TEST_28947,0.26367674818812564
TEST_28948,0.15515938603754453
TEST_28949,0.06582517806615418
TEST_28950,0.20300491346270083
TEST_28951,0.43562611847426874
TEST_28952,0.3687643152085786
TEST_28953,0.3868842432958469
TEST_28954,0.4655178283705749
TEST_28955,0.1635811419562399
TEST_28956,0.2038767114076653
TEST_28957,0.13787399404773462
TEST_28958,0.46141841060693506
TEST_28959,0.24867829203649938
TEST_28960,0.1517143238274735
TEST_28961,0.42000177923676035
TEST_28962,0.2346420716667476
TEST_28963,0.5552937174668676
TEST_28964,0.39158390577908186
TEST_28965,0.15550741169645074
TEST_28966,0.1831553488165093
TEST_28967,0.24257390951580218
TEST_28968,0.3378110478314925
TEST_28969,0.5163035192990012
TEST_28970,0.506993388698709
TEST_28971,0.5938930553525732
TEST_28972,0.5967791290245774
TEST_28973,0.19972088931284507
TEST_28974,0.4158593851916261
TEST_28975,0.30116815700680954
TEST_28976,0.06290685073659767
TEST_28977,0.10930090223412466
TEST_28978,0.6022646089452997
TEST_28979,0.32167312310159873
TEST_28980,0.2875274868169351
TEST_28981,0.12597279763385422
TEST_28982,0.38361982736635314
TEST_28983,0.4909979680108232
TEST_28984,0.6253917483151545
TEST_28985,0.09647948027530963
TEST_28986,0.45148330868271874
TEST_28987,0.3628307449878934
TEST_28988,0.08630013878951301
TEST_28989,0.6594197624058317
TEST_28990,0.06478771852496422
TEST_28991,0.1418465159848493
TEST_28992,0.6857193369218567
TEST_28993,0.07046068494089784
TEST_28994,0.653805293897779
TEST_28995,0.1281486350229922
TEST_28996,0.3341661280127976
TEST_28997,0.2926321745001707
TEST_28998,0.22115265792677538
TEST_28999,0.4002511327057636
TEST_29000,0.31864187743528666
TEST_29001,0.27933425766400627
TEST_29002,0.06550286528183155
TEST_29003,0.6902940811257996
TEST_29004,0.23114640193669309
TEST_29005,0.6038365862873822
TEST_29006,0.6132494748186568
TEST_29007,0.4239384407277841
TEST_29008,0.34579182669081737
TEST_29009,0.38934932137371425
TEST_29010,0.3154895114725896
TEST_29011,0.3282820742355061
TEST_29012,0.6149902319952697
TEST_29013,0.2576167496394352
TEST_29014,0.10709879116592017
TEST_29015,0.3074436148771869
TEST_29016,0.6704614593670253
TEST_29017,0.7150396560605247
TEST_29018,0.18157434076098786
TEST_29019,0.6459422435396526
TEST_29020,0.5327236674154509
TEST_29021,0.4975533248629411
TEST_29022,0.4714948189180444
TEST_29023,0.1326509535155028
TEST_29024,0.1494951909721433
TEST_29025,0.062237364930790864
TEST_29026,0.24009093594392938
TEST_29027,0.06291645140071012
TEST_29028,0.1663817581464219
TEST_29029,0.2161471018809222
TEST_29030,0.3886477913191185
TEST_29031,0.6706731624310975
TEST_29032,0.13353407683042307
TEST_29033,0.23947968232539324
TEST_29034,0.4244131593037537
TEST_29035,0.6627834108895706
TEST_29036,0.18929939569758053
TEST_29037,0.4273969724092701
TEST_29038,0.1717369771530915
TEST_29039,0.2481721584187299
TEST_29040,0.20661980077268072
TEST_29041,0.19151002968817277
TEST_29042,0.2654858560037437
TEST_29043,0.3996782442674947
TEST_29044,0.5911255740178119
TEST_29045,0.22215651158619049
TEST_29046,0.4306439282552357
TEST_29047,0.2791904038224338
TEST_29048,0.5721757663271047
TEST_29049,0.5450859976480655
TEST_29050,0.15153855149990167
TEST_29051,0.06224074477015925
TEST_29052,0.4333087549869236
TEST_29053,0.06184528863054612
TEST_29054,0.31368212442425497
TEST_29055,0.1507596701622429
TEST_29056,0.15539516602719344
TEST_29057,0.06278196630652623
TEST_29058,0.06283550690989455
TEST_29059,0.4512715198107873
TEST_29060,0.39356644154251075
TEST_29061,0.3111378204957091
TEST_29062,0.2912611413922312
TEST_29063,0.08965843584458505
TEST_29064,0.062337419434588835
TEST_29065,0.5791294322255146
TEST_29066,0.3596266509481681
TEST_29067,0.06187238612010679
TEST_29068,0.0625957368246384
TEST_29069,0.11266215517160239
TEST_29070,0.4288184681191463
TEST_29071,0.5055938844884804
TEST_29072,0.4472927766802767
TEST_29073,0.3889908169507844
TEST_29074,0.06197049534507992
TEST_29075,0.07475775340850603
TEST_29076,0.06341332199311354
TEST_29077,0.17399177514949216
TEST_29078,0.3237024980588728
TEST_29079,0.12762203773823255
TEST_29080,0.2728092909567537
TEST_29081,0.08752288330151292
TEST_29082,0.06426893393612415
TEST_29083,0.22537419945468928
TEST_29084,0.15568495384678832
TEST_29085,0.233912388537619
TEST_29086,0.21342610357291425
TEST_29087,0.47372276611932534
TEST_29088,0.328821633069076
TEST_29089,0.24178315486110624
TEST_29090,0.5508836514052866
TEST_29091,0.5866299139214384
TEST_29092,0.17982491223783564
TEST_29093,0.4790413211275207
TEST_29094,0.2968782840210116
TEST_29095,0.3437540785439934
TEST_29096,0.16903589432360047
TEST_29097,0.38913679207154755
TEST_29098,0.336320475748065
TEST_29099,0.18801500950758035
TEST_29100,0.07719655449446265
TEST_29101,0.5957409931977864
TEST_29102,0.06464007423661464
TEST_29103,0.28202131421787724
TEST_29104,0.6020373928229362
TEST_29105,0.14274539177598555
TEST_29106,0.4413637185358608
TEST_29107,0.6688047170959599
TEST_29108,0.3326418273626737
TEST_29109,0.3091714278901865
TEST_29110,0.5178460411855967
TEST_29111,0.620289185189459
TEST_29112,0.5917523676875398
TEST_29113,0.42743772838095695
TEST_29114,0.3123661507007948
TEST_29115,0.10136865371515262
TEST_29116,0.35113657765001766
TEST_29117,0.36149404609499597
TEST_29118,0.33320578093191267
TEST_29119,0.6888846292672912
TEST_29120,0.42948093891387806
TEST_29121,0.30132101048357696
TEST_29122,0.062355465714914945
TEST_29123,0.27856947162622453
TEST_29124,0.18024972801102854
TEST_29125,0.4324387348642895
TEST_29126,0.29800281557523195
TEST_29127,0.3493042234380179
TEST_29128,0.06708605836103089
TEST_29129,0.2260086720720242
TEST_29130,0.29759335846613744
TEST_29131,0.06426765059449434
TEST_29132,0.44068634206261537
TEST_29133,0.5925771714115015
TEST_29134,0.06854796617767887
TEST_29135,0.1998279023113562
TEST_29136,0.40157276406715975
TEST_29137,0.5335814474252447
TEST_29138,0.37328458971733064
TEST_29139,0.06640834494213103
TEST_29140,0.3197240146573334
TEST_29141,0.4153894109777105
TEST_29142,0.08013599310377888
TEST_29143,0.22515035079393422
TEST_29144,0.5126188831154233
TEST_29145,0.06359796228548217
TEST_29146,0.06301720311040632
TEST_29147,0.44493094409102474
TEST_29148,0.2375136482911958
TEST_29149,0.23063447972565213
TEST_29150,0.29534063984539866
TEST_29151,0.4855826123637134
TEST_29152,0.5899486019245447
TEST_29153,0.45920931125907744
TEST_29154,0.2786383035610788
TEST_29155,0.6505231593915086
TEST_29156,0.21279104842690363
TEST_29157,0.3451598021317561
TEST_29158,0.33716491466955767
TEST_29159,0.25666523680884246
TEST_29160,0.20088396426759225
TEST_29161,0.5472985079609678
TEST_29162,0.5917387178384269
TEST_29163,0.24326253488123306
TEST_29164,0.4446360880743047
TEST_29165,0.12102907833993358
TEST_29166,0.24295299951450525
TEST_29167,0.16287973205741238
TEST_29168,0.4598719168410447
TEST_29169,0.17970023676454905
TEST_29170,0.38490340465225276
TEST_29171,0.3497124414531703
TEST_29172,0.5130508130088334
TEST_29173,0.09193677913862744
TEST_29174,0.15251065712538256
TEST_29175,0.27180652476662603
TEST_29176,0.6516717040081511
TEST_29177,0.2819921761968818
TEST_29178,0.3075998537799054
TEST_29179,0.3793747380924842
TEST_29180,0.4423093440084492
TEST_29181,0.1601542699954235
TEST_29182,0.06334209766954581
TEST_29183,0.3141564958361768
TEST_29184,0.06195630975399085
TEST_29185,0.41896566824208853
TEST_29186,0.39070748258567856
TEST_29187,0.2919829423748428
TEST_29188,0.7026712375050527
TEST_29189,0.5426626963678198
TEST_29190,0.44611238522710567
TEST_29191,0.062153235663286045
TEST_29192,0.28643039047688285
TEST_29193,0.3482310571065296
TEST_29194,0.28081653762973735
TEST_29195,0.35920438537007604
TEST_29196,0.1484810487244875
TEST_29197,0.5872247145402426
TEST_29198,0.29641089989009095
TEST_29199,0.6136439517979123
TEST_29200,0.3397066923402813
TEST_29201,0.40688855516076283
TEST_29202,0.618967669436042
TEST_29203,0.15558002606572932
TEST_29204,0.5325327568397598
TEST_29205,0.06678252515143066
TEST_29206,0.27453009651124605
TEST_29207,0.23994161809106498
TEST_29208,0.2998564924530512
TEST_29209,0.33324391390694114
TEST_29210,0.29841330931571897
TEST_29211,0.06260528723478577
TEST_29212,0.6295912644293686
TEST_29213,0.5868475036439309
TEST_29214,0.062284158536623856
TEST_29215,0.06193761226381409
TEST_29216,0.1353742465152792
TEST_29217,0.5186816004298149
TEST_29218,0.6864336832415207
TEST_29219,0.12397459730256573
TEST_29220,0.3075968961896239
TEST_29221,0.2645619663060968
TEST_29222,0.17291703324920962
TEST_29223,0.6919789715755865
TEST_29224,0.3252614422940059
TEST_29225,0.8443811686295953
TEST_29226,0.44094721722621505
TEST_29227,0.6545727774880322
TEST_29228,0.436709192513376
TEST_29229,0.1657425297949991
TEST_29230,0.4441039980879766
TEST_29231,0.25261391166168357
TEST_29232,0.2264454114244376
TEST_29233,0.6268299208132561
TEST_29234,0.4259801191486784
TEST_29235,0.2372806272679993
TEST_29236,0.569709646364267
TEST_29237,0.5262311867058211
TEST_29238,0.15601735376288894
TEST_29239,0.11202153461961381
TEST_29240,0.06405868187979746
TEST_29241,0.18841083065001313
TEST_29242,0.0984641591495573
TEST_29243,0.2540306240769541
TEST_29244,0.15556297885529025
TEST_29245,0.4816663010833297
TEST_29246,0.06219080954309708
TEST_29247,0.43710487133267134
TEST_29248,0.34044149392373324
TEST_29249,0.11461193732279225
TEST_29250,0.48622418620948077
TEST_29251,0.5784134025986712
TEST_29252,0.4197014805238533
TEST_29253,0.5561406881698406
TEST_29254,0.600010882843309
TEST_29255,0.3255179096874012
TEST_29256,0.12565069160677342
TEST_29257,0.14440086935993604
TEST_29258,0.6272775118926074
TEST_29259,0.09714452939911575
TEST_29260,0.31028665939237693
TEST_29261,0.6600698866917089
TEST_29262,0.37615518694134903
TEST_29263,0.2626878265016676
TEST_29264,0.3170057320996358
TEST_29265,0.5146203965007032
TEST_29266,0.2784616861921134
TEST_29267,0.3374420826456585
TEST_29268,0.3098863340295133
TEST_29269,0.14194808494092334
TEST_29270,0.36244546297721164
TEST_29271,0.5561057868554011
TEST_29272,0.061811678905557076
TEST_29273,0.2452811977904684
TEST_29274,0.2758061318721885
TEST_29275,0.10751907311934683
TEST_29276,0.06266499181143492
TEST_29277,0.2979632953772545
TEST_29278,0.18820502497086944
TEST_29279,0.22669978346438233
TEST_29280,0.392986681290526
TEST_29281,0.3289546484737899
TEST_29282,0.35873220216329155
TEST_29283,0.06350336214513928
TEST_29284,0.11683045111094224
TEST_29285,0.20449884073321503
TEST_29286,0.15726672422815777
TEST_29287,0.26436376804661965
TEST_29288,0.1769771739266883
TEST_29289,0.4781034716244871
TEST_29290,0.19400627774753276
TEST_29291,0.0626035449973877
TEST_29292,0.521187644591978
TEST_29293,0.5505705582031246
TEST_29294,0.23710361372838334
TEST_29295,0.23397035415341366
TEST_29296,0.27708380697329715
TEST_29297,0.13872275064890016
TEST_29298,0.3254786449507437
TEST_29299,0.5106927732674713
TEST_29300,0.0632362476909556
TEST_29301,0.29845621210955947
TEST_29302,0.06451169704500381
TEST_29303,0.06203580447514828
TEST_29304,0.15794558609038178
TEST_29305,0.48083973123836515
TEST_29306,0.5187808437820892
TEST_29307,0.4578242853030902
TEST_29308,0.14498273564853487
TEST_29309,0.405650477584103
TEST_29310,0.5474539311666543
TEST_29311,0.39671395444677526
TEST_29312,0.5333580124817254
TEST_29313,0.2084218370042611
TEST_29314,0.5879920298278557
TEST_29315,0.4432978328525742
TEST_29316,0.6053402895024488
TEST_29317,0.3913214850144445
TEST_29318,0.1604052723522508
TEST_29319,0.2708568241556148
TEST_29320,0.6182070075064396
TEST_29321,0.560555259249755
TEST_29322,0.18975136988454464
TEST_29323,0.25004410506739416
TEST_29324,0.5412504430750729
TEST_29325,0.295262155588931
TEST_29326,0.2635128849841784
TEST_29327,0.4865447861432024
TEST_29328,0.3905363445259453
TEST_29329,0.5905049522226454
TEST_29330,0.3273373605205088
TEST_29331,0.17890616047686791
TEST_29332,0.2808400579656022
TEST_29333,0.06586673438885424
TEST_29334,0.1849653975620392
TEST_29335,0.25470705854652137
TEST_29336,0.4728689034393497
TEST_29337,0.618885898780848
TEST_29338,0.6141272317589731
TEST_29339,0.3453744573736926
TEST_29340,0.06207967395431358
TEST_29341,0.1646712604537754
TEST_29342,0.5925909405790045
TEST_29343,0.06230031918223497
TEST_29344,0.39945491881905726
TEST_29345,0.5533003766517864
TEST_29346,0.27707624418655036
TEST_29347,0.4298883581169922
TEST_29348,0.5403143220558171
TEST_29349,0.061966594716045015
TEST_29350,0.5091988238825825
TEST_29351,0.10806580466495529
TEST_29352,0.06173254036085973
TEST_29353,0.6064867516607932
TEST_29354,0.2600743708464275
TEST_29355,0.6583967854424861
TEST_29356,0.06290983087955952
TEST_29357,0.13836881366793766
TEST_29358,0.06669813497992373
TEST_29359,0.18280542130830565
TEST_29360,0.73697140588116
TEST_29361,0.3387488490432722
TEST_29362,0.15053915652054575
TEST_29363,0.2933730008902814
TEST_29364,0.4087306663892657
TEST_29365,0.5816052177572119
TEST_29366,0.06199657345785093
TEST_29367,0.36383183728179513
TEST_29368,0.141668661525663
TEST_29369,0.06265444535239363
TEST_29370,0.07424658691123887
TEST_29371,0.4150217446380102
TEST_29372,0.43942060986946563
TEST_29373,0.15018437914126542
TEST_29374,0.49120044607519026
TEST_29375,0.5555545775036568
TEST_29376,0.3491004044914596
TEST_29377,0.3561213021142655
TEST_29378,0.06256274765479762
TEST_29379,0.1708354515029231
TEST_29380,0.06229961985248089
TEST_29381,0.06373456235384262
TEST_29382,0.4095175309430558
TEST_29383,0.2785772407871755
TEST_29384,0.15822457550699798
TEST_29385,0.5724823121195801
TEST_29386,0.1687939745033307
TEST_29387,0.062491504934289524
TEST_29388,0.29709385264833904
TEST_29389,0.4720415623228496
TEST_29390,0.495925677087039
TEST_29391,0.31772939657548926
TEST_29392,0.0636059289748298
TEST_29393,0.36364006564086326
TEST_29394,0.532065671596626
TEST_29395,0.07014692775785578
TEST_29396,0.062040987904726425
TEST_29397,0.41693592995877765
TEST_29398,0.2955235955119885
TEST_29399,0.36521135303964053
TEST_29400,0.06188675095851321
TEST_29401,0.31520023948799764
TEST_29402,0.27590640577161724
TEST_29403,0.15985339626536893
TEST_29404,0.50270132426037
TEST_29405,0.06193421227246409
TEST_29406,0.47651149047228014
TEST_29407,0.13541978645644906
TEST_29408,0.7813667146614723
TEST_29409,0.06255939232684161
TEST_29410,0.06212506457935812
TEST_29411,0.06241934864275953
TEST_29412,0.061778429506520044
TEST_29413,0.27521783344431844
TEST_29414,0.40063251274499784
TEST_29415,0.3962568613194092
TEST_29416,0.06237273244400591
TEST_29417,0.7502487222685156
TEST_29418,0.11450206518681968
TEST_29419,0.06977491639459264
TEST_29420,0.37378042824143454
TEST_29421,0.2072046137798934
TEST_29422,0.5666343760666025
TEST_29423,0.06170037625206951
TEST_29424,0.24968003140282025
TEST_29425,0.25531799382940806
TEST_29426,0.28893564372781294
TEST_29427,0.5730927391885347
TEST_29428,0.12668280988517508
TEST_29429,0.06193720137984639
TEST_29430,0.062328988514194876
TEST_29431,0.7272243876015854
TEST_29432,0.15091611029890784
TEST_29433,0.27359797668281755
TEST_29434,0.48278085373248053
TEST_29435,0.6124438483173295
TEST_29436,0.09003537409209884
TEST_29437,0.3012114180268759
TEST_29438,0.08634434084764014
TEST_29439,0.43412889255761267
TEST_29440,0.24695163858883623
TEST_29441,0.16696862265231083
TEST_29442,0.5279976222957997
TEST_29443,0.06206967753676389
TEST_29444,0.24068375658433488
TEST_29445,0.4892297889684467
TEST_29446,0.195405559035778
TEST_29447,0.6599324701195877
TEST_29448,0.18687221701286505
TEST_29449,0.3134016051725881
TEST_29450,0.6043747087879286
TEST_29451,0.7819804094061661
TEST_29452,0.36750257782859563
TEST_29453,0.36846627927882225
TEST_29454,0.6219303000999825
TEST_29455,0.438059484372038
TEST_29456,0.09430573983637568
TEST_29457,0.26598918162948404
TEST_29458,0.25928736129681973
TEST_29459,0.06261060166632171
TEST_29460,0.48314233358184716
TEST_29461,0.1922317191312015
TEST_29462,0.26704488821120176
TEST_29463,0.06192194780788503
TEST_29464,0.06958552044511337
TEST_29465,0.5338754338530918
TEST_29466,0.4741422637066827
TEST_29467,0.26433906908694954
TEST_29468,0.391649652468369
TEST_29469,0.5555827407084896
TEST_29470,0.17377246914474803
TEST_29471,0.26633530320689086
TEST_29472,0.1088760188155248
TEST_29473,0.6140187240345714
TEST_29474,0.5387192981183849
TEST_29475,0.6815604979653472
TEST_29476,0.3573090638872334
TEST_29477,0.3209985293055414
TEST_29478,0.06177205443071086
TEST_29479,0.4170400667811397
TEST_29480,0.3653573658527473
TEST_29481,0.17779819432718502
TEST_29482,0.34925253268109463
TEST_29483,0.6109318338365824
TEST_29484,0.5312771838863142
TEST_29485,0.17797282280707266
TEST_29486,0.5983453843324403
TEST_29487,0.06196399569704585
TEST_29488,0.14708693036470602
TEST_29489,0.31533328758645807
TEST_29490,0.2164513823504806
TEST_29491,0.43661520235313883
TEST_29492,0.42616882433555664
TEST_29493,0.15178483169969365
TEST_29494,0.416960702338427
TEST_29495,0.19754890542086817
TEST_29496,0.24471803712355183
TEST_29497,0.2542649723353398
TEST_29498,0.5751305481033056
TEST_29499,0.06242347169016016
TEST_29500,0.6480571461343206
TEST_29501,0.06503304751919647
TEST_29502,0.1285304742263171
TEST_29503,0.06199817707527194
TEST_29504,0.6782990113953036
TEST_29505,0.062392575415123955
TEST_29506,0.22383064946275516
TEST_29507,0.062370794127877056
TEST_29508,0.41444283230836704
TEST_29509,0.4391846935764696
TEST_29510,0.06237610894159401
TEST_29511,0.2629771067395404
TEST_29512,0.06255809243616806
TEST_29513,0.5554013912020437
TEST_29514,0.13473283102088768
TEST_29515,0.35089946723334
TEST_29516,0.3897690481054878
TEST_29517,0.4483290825584885
TEST_29518,0.2618082237586396
TEST_29519,0.6053517239257656
TEST_29520,0.3238025787929391
TEST_29521,0.32963428506463205
TEST_29522,0.19596740942561874
TEST_29523,0.5213500950511869
TEST_29524,0.06824116409775244
TEST_29525,0.39732754806178
TEST_29526,0.08172524689284032
TEST_29527,0.5128003425179047
TEST_29528,0.21201738025142264
TEST_29529,0.1508598790259593
TEST_29530,0.5390841337573783
TEST_29531,0.09171556839197746
TEST_29532,0.4777756304482899
TEST_29533,0.5116013817140338
TEST_29534,0.5901085136045708
TEST_29535,0.5684900028129966
TEST_29536,0.5296827071726686
TEST_29537,0.3102833938312673
TEST_29538,0.062296619327641786
TEST_29539,0.5720697993021243
TEST_29540,0.062324530438364195
TEST_29541,0.06188070848980501
TEST_29542,0.4557048717500158
TEST_29543,0.10638665697412598
TEST_29544,0.3218634390022027
TEST_29545,0.4560354202316659
TEST_29546,0.062075389806420675
TEST_29547,0.2891500750735786
TEST_29548,0.49786425424396313
TEST_29549,0.06308853658632434
TEST_29550,0.06199877601427031
TEST_29551,0.06264246223421827
TEST_29552,0.6454284732537195
TEST_29553,0.48807106121915456
TEST_29554,0.06271778803763622
TEST_29555,0.5693616673142756
TEST_29556,0.06441092331579998
TEST_29557,0.11103878686943446
TEST_29558,0.6087778334655595
TEST_29559,0.08945267400352645
TEST_29560,0.06347930545722785
TEST_29561,0.21467373233809214
TEST_29562,0.4110767411744389
TEST_29563,0.06386285918809835
TEST_29564,0.5649283711047632
TEST_29565,0.21084545108224717
TEST_29566,0.1543341582801042
TEST_29567,0.5737432531049952
TEST_29568,0.3578114928129997
TEST_29569,0.13146668958010602
TEST_29570,0.31543670652518413
TEST_29571,0.32876501122495816
TEST_29572,0.6087477981533512
TEST_29573,0.2504743340617937
TEST_29574,0.06373802872618264
TEST_29575,0.6412829416409407
TEST_29576,0.16948461991025757
TEST_29577,0.21160832705291252
TEST_29578,0.14038419246717398
TEST_29579,0.2287234343260723
TEST_29580,0.2239537518902927
TEST_29581,0.22656339400162173
TEST_29582,0.4506317521623784
TEST_29583,0.06190982404343251
TEST_29584,0.06178988815295818
TEST_29585,0.39181664151955914
TEST_29586,0.0627566447452316
TEST_29587,0.8084176096134282
TEST_29588,0.23643854173710288
TEST_29589,0.26681612743535527
TEST_29590,0.06484614616693284
TEST_29591,0.06226911019132916
TEST_29592,0.49387753423037795
TEST_29593,0.19291738585462806
TEST_29594,0.7072959685741494
TEST_29595,0.1772592567697192
TEST_29596,0.26334002424672653
TEST_29597,0.5176814614151042
TEST_29598,0.3336755501869971
TEST_29599,0.37536497570289
TEST_29600,0.7575876709090464
TEST_29601,0.062041289236841456
TEST_29602,0.6080306347662386
TEST_29603,0.062211809660592345
TEST_29604,0.06700615964411027
TEST_29605,0.1433265673087785
TEST_29606,0.36579907329252326
TEST_29607,0.7117221502514252
TEST_29608,0.0629559061383627
TEST_29609,0.17783339975137494
TEST_29610,0.31982452809135997
TEST_29611,0.2590146458327557
TEST_29612,0.2758648666529162
TEST_29613,0.36064973959069246
TEST_29614,0.4915965115281562
TEST_29615,0.3906012073170058
TEST_29616,0.1607194756507473
TEST_29617,0.11569240726529281
TEST_29618,0.06251706021014668
TEST_29619,0.3898263190391625
TEST_29620,0.0620644509864701
TEST_29621,0.07082634209725439
TEST_29622,0.4985474214306639
TEST_29623,0.06304395300853645
TEST_29624,0.06188993110959591
TEST_29625,0.43806731226883966
TEST_29626,0.28026403423385704
TEST_29627,0.3211433094223674
TEST_29628,0.44137408713466725
TEST_29629,0.24200663325362928
TEST_29630,0.08422269655557635
TEST_29631,0.21825112264719007
TEST_29632,0.1964843486904086
TEST_29633,0.09212931000836386
TEST_29634,0.18265575939688658
TEST_29635,0.12917184901981976
TEST_29636,0.4112085299023725
TEST_29637,0.062306803123174645
TEST_29638,0.3687149882858773
TEST_29639,0.341440952957699
TEST_29640,0.4627290799675164
TEST_29641,0.5732644765621119
TEST_29642,0.062357881075712565
TEST_29643,0.36037683745777693
TEST_29644,0.06293030909377045
TEST_29645,0.2731418234172129
TEST_29646,0.2991446426900965
TEST_29647,0.08755489251450431
TEST_29648,0.2341371181899912
TEST_29649,0.4521307857590311
TEST_29650,0.25707440911586443
TEST_29651,0.06738103893308675
TEST_29652,0.27000731255826704
TEST_29653,0.3743502158353377
TEST_29654,0.17198936397742592
TEST_29655,0.40225811172013864
TEST_29656,0.3070457275243462
TEST_29657,0.5988737972962942
TEST_29658,0.5091290671260125
TEST_29659,0.2715229795400256
TEST_29660,0.28394241077312043
TEST_29661,0.06350182969710204
TEST_29662,0.17946532724292866
TEST_29663,0.2196772353575974
TEST_29664,0.4318787481511647
TEST_29665,0.23650729434947493
TEST_29666,0.3663917599702309
TEST_29667,0.5841998844208389
TEST_29668,0.3018757100680738
TEST_29669,0.0632998157319514
TEST_29670,0.2456991821634963
TEST_29671,0.1252163363596915
TEST_29672,0.6262977579543298
TEST_29673,0.4820479681970039
TEST_29674,0.5186560914825401
TEST_29675,0.5269366415795887
TEST_29676,0.6358978647471786
TEST_29677,0.45283713433062994
TEST_29678,0.5267353198885744
TEST_29679,0.19519686135228465
TEST_29680,0.34914957691611886
TEST_29681,0.3019191842363513
TEST_29682,0.062192027736592784
TEST_29683,0.06238644403810105
TEST_29684,0.06181788775016048
TEST_29685,0.4829977502344742
TEST_29686,0.0623387026373106
TEST_29687,0.5373103374601704
TEST_29688,0.06268631210306337
TEST_29689,0.2107324635611876
TEST_29690,0.12078318792264578
